trip_id,person_id,household_id,tour_id,primary_purpose,trip_num,outbound,trip_count,purpose,destination,origin,destination_logsum,depart,trip_mode,mode_choice_logsum,in_Zone
15417625,47004,16025,1927203,work,1,TRUE,1,work,939,1039,NA,6,DRIVEALONEFREE,-0.33504543691326866,TRUE
15417629,47004,16025,1927203,work,1,FALSE,1,Home,1039,939,NA,13,DRIVEALONEFREE,-0.3370677851205939,TRUE
15417841,47005,16025,1927230,othdiscr,1,TRUE,1,othdiscr,1025,1039,NA,8,SHARED2FREE,0.908841260398487,TRUE
15417845,47005,16025,1927230,othdiscr,1,FALSE,1,Home,1039,1025,NA,23,SHARED2FREE,0.9316971747056468,TRUE
16180113,49329,17014,2022514,othdiscr,1,TRUE,1,othdiscr,1061,1044,NA,11,WALK,-1.2668064428126855,TRUE
16180117,49329,17014,2022514,othdiscr,1,FALSE,1,Home,1044,1061,NA,17,WALK,-1.2666608979842726,TRUE
16180273,49330,17014,2022534,atwork,1,TRUE,1,atwork,947,973,NA,11,WALK,-0.6154714376056286,TRUE
16180277,49330,17014,2022534,atwork,1,FALSE,1,Work,973,947,NA,11,WALK,-0.6154775703596589,TRUE
16180465,49330,17014,2022558,othmaint,1,TRUE,1,othmaint,1067,1044,NA,11,WALK_LOC,0.37631695674075355,TRUE
16180469,49330,17014,2022558,othmaint,1,FALSE,2,shopping,1004,1067,13.822242945064726,11,WALK_LRF,0.30874206210673727,TRUE
16180470,49330,17014,2022558,othmaint,2,FALSE,2,Home,1044,1004,NA,11,WALK_LOC,0.3273075270772562,TRUE
16180553,49330,17014,2022569,work,1,TRUE,1,work,973,1044,NA,11,WALK_LOC,-0.12471118299385199,TRUE
16180557,49330,17014,2022569,work,1,FALSE,2,escort,1107,973,12.932113461790594,16,WALK_LOC,-0.3634617421118458,TRUE
16180558,49330,17014,2022569,work,2,FALSE,2,Home,1044,1107,NA,21,TNC_SINGLE,-0.4214392282378874,TRUE
16795201,51204,18106,2099400,social,1,TRUE,1,social,981,959,NA,14,TNC_SINGLE,0.6785199881514046,TRUE
16795205,51204,18106,2099400,social,1,FALSE,4,othmaint,1067,981,16.00361788089397,16,TNC_SINGLE,0.7737626359037971,TRUE
16795206,51204,18106,2099400,social,2,FALSE,4,shopping,1066,1067,14.705489438258788,17,WALK_LOC,0.6309548519666732,TRUE
16795207,51204,18106,2099400,social,3,FALSE,4,othmaint,1067,1066,16.266200988763536,17,TNC_SINGLE,0.6669932619519517,TRUE
16795208,51204,18106,2099400,social,4,FALSE,4,Home,959,1067,NA,17,TNC_SINGLE,0.5782943095350548,TRUE
16795529,51205,18106,2099441,social,1,TRUE,1,social,964,959,NA,12,TNC_SINGLE,0.710839597304368,TRUE
16795533,51205,18106,2099441,social,1,FALSE,1,Home,959,964,NA,14,TNC_SINGLE,0.7107913012937002,TRUE
16795817,51206,18106,2099477,univ,1,TRUE,2,escort,971,959,7.02340617354949,7,BIKE,-0.7075278109776839,TRUE
16795818,51206,18106,2099477,univ,2,TRUE,2,univ,1067,971,NA,8,BIKE,-2.3017302952421708,TRUE
16795821,51206,18106,2099477,univ,1,FALSE,1,Home,959,1067,NA,15,BIKE,-2.241614208354983,TRUE
16796145,51207,18106,2099518,school,1,TRUE,1,school,1099,959,NA,8,SHARED3FREE,-0.9391105085019807,TRUE
16796149,51207,18106,2099518,school,1,FALSE,1,Home,959,1099,NA,15,SHARED3FREE,-0.9384558071143481,TRUE
16908193,51549,18203,2113524,othdiscr,1,TRUE,2,shopping,1128,959,13.279059870484584,11,SHARED2FREE,0.131494248911664,TRUE
16908337,51549,18203,2113542,shopping,1,TRUE,1,shopping,1466,959,NA,11,SHARED3FREE,1.808130692457567,TRUE
16908341,51549,18203,2113542,shopping,1,FALSE,3,shopping,1666,1466,20.12668785707128,11,SHARED3FREE,2.304234081947019,TRUE
16908342,51549,18203,2113542,shopping,2,FALSE,3,eatout,1085,1666,20.440545503624794,11,SHARED3FREE,1.4272517684334274,TRUE
16908343,51549,18203,2113542,shopping,3,FALSE,3,Home,959,1085,NA,11,SHARED3FREE,2.4090853051522383,TRUE
16908194,51549,18203,2113524,othdiscr,2,TRUE,2,othdiscr,1067,1128,NA,12,TNC_SINGLE,0.11051499065238449,TRUE
16908197,51549,18203,2113524,othdiscr,1,FALSE,1,Home,959,1067,NA,14,TNC_SINGLE,0.1836615552052675,TRUE
16908625,51550,18203,2113578,othmaint,1,TRUE,1,othmaint,751,959,NA,14,DRIVEALONEFREE,0.34023097752263826,TRUE
16908629,51550,18203,2113578,othmaint,1,FALSE,1,Home,959,751,NA,15,TNC_SINGLE,0.32509055956828975,TRUE
16908929,51551,18203,2113616,othdiscr,1,TRUE,1,othdiscr,1057,959,NA,9,TAXI,0.3998670473872505,TRUE
16908933,51551,18203,2113616,othdiscr,1,FALSE,2,othdiscr,1048,1057,14.146090854611625,12,TNC_SINGLE,0.14307230462349302,TRUE
16908934,51551,18203,2113616,othdiscr,2,FALSE,2,Home,959,1048,NA,12,DRIVEALONEFREE,0.0995788387476523,TRUE
16995961,51816,18292,2124495,work,1,TRUE,1,work,949,959,NA,8,WALK,-0.962073856222641,TRUE
16995965,51816,18292,2124495,work,1,FALSE,1,Home,959,949,NA,18,WALK,-0.9620836898627596,TRUE
16996289,51817,18292,2124536,work,1,TRUE,2,eatout,1009,959,14.435719403514744,9,WALK,0.5368905603510546,TRUE
16996293,51817,18292,2124536,work,1,FALSE,3,work,847,1140,16.28900898988399,12,TNC_SINGLE,-0.43844380850333803,TRUE
16996290,51817,18292,2124536,work,2,TRUE,2,work,1140,1009,NA,14,TNC_SINGLE,0.14403785922752652,TRUE
16996294,51817,18292,2124536,work,2,FALSE,3,social,792,847,13.898742560988255,18,WALK_LRF,-0.26101814946412544,TRUE
16996295,51817,18292,2124536,work,3,FALSE,3,Home,959,792,NA,18,WALK_LOC,-0.11122519167550367,TRUE
16996553,51818,18292,2124569,school,1,TRUE,1,school,1083,959,NA,7,WALK_LOC,-0.8348208904030067,TRUE
16996557,51818,18292,2124569,school,1,FALSE,1,Home,959,1083,NA,15,SHARED3FREE,-0.833855708575346,TRUE
17056529,52001,18373,2132066,othdiscr,1,TRUE,1,othdiscr,1077,959,NA,14,SHARED3FREE,1.7381212608520846,TRUE
17056533,52001,18373,2132066,othdiscr,1,FALSE,1,Home,959,1077,NA,16,SHARED3FREE,1.7370075696054579,TRUE
17056969,52002,18373,2132121,work,1,TRUE,1,work,555,959,NA,8,DRIVEALONEFREE,-3.458024059294795,TRUE
17056973,52002,18373,2132121,work,1,FALSE,2,othmaint,1058,555,5.5206019978998375,16,DRIVEALONEFREE,-3.757462725493569,TRUE
17056974,52002,18373,2132121,work,2,FALSE,2,Home,959,1058,NA,16,DRIVEALONEFREE,-0.06264210782311778,TRUE
17104441,52147,18446,2138055,othmaint,1,TRUE,1,othmaint,1069,959,NA,11,SHARED2FREE,1.1980593636319137,TRUE
17104445,52147,18446,2138055,othmaint,1,FALSE,3,eatout,747,1069,17.96707600955451,11,SHARED2FREE,1.0169506040828145,TRUE
17104446,52147,18446,2138055,othmaint,2,FALSE,3,shopping,660,747,17.523416303504916,12,SHARED2FREE,1.0864472972612966,TRUE
17104447,52147,18446,2138055,othmaint,3,FALSE,3,Home,959,660,NA,13,SHARED2FREE,1.0387636293104898,TRUE
17104449,52147,18446,2138056,othmaint,1,TRUE,2,othdiscr,1138,959,15.806834354772276,15,DRIVEALONEFREE,0.3410583378551879,TRUE
17104450,52147,18446,2138056,othmaint,2,TRUE,2,othmaint,1067,1138,NA,16,TNC_SHARED,-0.010437006498039672,TRUE
17104453,52147,18446,2138056,othmaint,1,FALSE,4,othdiscr,755,1067,15.478276399160391,16,TNC_SINGLE,0.018980563824635758,TRUE
17104454,52147,18446,2138056,othmaint,2,FALSE,4,shopping,941,755,14.300510622776,16,DRIVEALONEFREE,0.5015288098333796,TRUE
17104455,52147,18446,2138056,othmaint,3,FALSE,4,shopping,869,941,14.174172248248414,16,DRIVEALONEFREE,-0.050064281172228796,TRUE
17104456,52147,18446,2138056,othmaint,4,FALSE,4,Home,959,869,NA,16,DRIVEALONEFREE,-0.0793664695890844,TRUE
17104745,52148,18446,2138093,othdiscr,1,TRUE,1,othdiscr,1067,959,NA,11,SHARED3FREE,1.5641555901813595,TRUE
17104749,52148,18446,2138093,othdiscr,1,FALSE,1,Home,959,1067,NA,11,SHARED3FREE,1.620515848246992,TRUE
17104809,52148,18446,2138101,shopping,1,TRUE,2,shopping,1071,959,22.105409245093217,13,SHARED3FREE,2.5942043651061115,TRUE
17104810,52148,18446,2138101,shopping,2,TRUE,2,shopping,1032,1071,NA,13,SHARED3FREE,2.3544069960526035,TRUE
17104813,52148,18446,2138101,shopping,1,FALSE,1,Home,959,1032,NA,22,SHARED3FREE,2.5877589502430554,TRUE
17152657,52294,18519,2144082,othmaint,1,TRUE,1,othmaint,1742,959,NA,9,SHARED2FREE,0.5208371745092921,TRUE
17152661,52294,18519,2144082,othmaint,1,FALSE,3,shopping,1721,1742,15.70286490284499,17,SHARED2FREE,1.1472705332800368,TRUE
17152662,52294,18519,2144082,othmaint,2,FALSE,3,shopping,1414,1721,15.866660059473935,17,SHARED2FREE,0.6224696606061721,TRUE
17152663,52294,18519,2144082,othmaint,3,FALSE,3,Home,959,1414,NA,17,SHARED2FREE,0.43575225854338107,TRUE
17205505,52455,18600,2150688,shopping,1,TRUE,2,othmaint,1169,959,18.571021336312057,10,SHARED2FREE,1.2158742799854452,TRUE
17205506,52455,18600,2150688,shopping,2,TRUE,2,shopping,792,1169,NA,10,SHARED2FREE,0.948646229340864,TRUE
17205509,52455,18600,2150688,shopping,1,FALSE,1,Home,959,792,NA,11,SHARED2FREE,1.0185809270757216,TRUE
17205857,52456,18600,2150732,social,1,TRUE,3,othmaint,1083,959,14.139776970918255,15,WALK_LOC,0.04843305194495183,TRUE
17205858,52456,18600,2150732,social,2,TRUE,3,eatout,1010,1083,13.431377853868971,18,WALK_LOC,0.1344863012260994,TRUE
17205859,52456,18600,2150732,social,3,TRUE,3,social,1040,1010,NA,18,WALK_LOC,0.32254897005414523,TRUE
17205861,52456,18600,2150732,social,1,FALSE,1,Home,959,1040,NA,20,TNC_SINGLE,0.1084193997743891,TRUE
17785785,54224,19780,2223223,work,1,TRUE,1,work,757,1043,NA,6,SHARED3FREE,1.0155462065214804,TRUE
17785505,54224,19780,2223188,atwork,1,TRUE,1,atwork,751,757,NA,12,SHARED3FREE,3.735448663896161,TRUE
17785509,54224,19780,2223188,atwork,1,FALSE,1,Work,757,751,NA,13,SHARED3FREE,3.735448663896161,TRUE
17785789,54224,19780,2223223,work,1,FALSE,1,Home,1043,757,NA,15,SHARED3FREE,0.9868708694484036,TRUE
18528377,56488,21002,2316047,work,1,TRUE,1,work,1160,1049,NA,6,WALK_LOC,-0.5118882360341621,TRUE
18528097,56488,21002,2316012,atwork,1,TRUE,1,atwork,1137,1160,NA,12,WALK,-0.4189492184079187,TRUE
18528101,56488,21002,2316012,atwork,1,FALSE,1,Work,1160,1137,NA,13,WALK,-0.4188988571739962,TRUE
18528381,56488,21002,2316047,work,1,FALSE,1,Home,1049,1160,NA,14,TNC_SINGLE,-0.5340535813968857,TRUE
18528657,56489,21002,2316082,shopping,1,TRUE,1,shopping,1010,1049,NA,12,WALK_LOC,-0.04835112787779442,TRUE
18528661,56489,21002,2316082,shopping,1,FALSE,1,Home,1049,1010,NA,14,WALK_LOC,-0.04971663787543108,TRUE
18529033,56490,21002,2316129,work,1,TRUE,1,work,796,1049,NA,6,WALK_LRF,-0.5796640033963226,TRUE
18529037,56490,21002,2316129,work,1,FALSE,2,escort,1058,796,11.855302072024989,18,WALK_LOC,-0.5669696510600234,TRUE
18529038,56490,21002,2316129,work,2,FALSE,2,Home,1049,1058,NA,19,WALK_LOC,0.2667927588095094,TRUE
19127193,58314,21999,2390899,othdiscr,1,TRUE,1,othdiscr,1131,1050,NA,12,DRIVEALONEFREE,-1.172151578191836,TRUE
19127197,58314,21999,2390899,othdiscr,1,FALSE,1,Home,1050,1131,NA,17,SHARED2FREE,-1.2223870892121895,TRUE
20003001,60984,23181,2500375,univ,1,TRUE,1,univ,1067,1068,NA,19,DRIVEALONEFREE,-0.47225981545069506,TRUE
20003005,60984,23181,2500375,univ,1,FALSE,1,Home,1068,1067,NA,19,DRIVEALONEFREE,-0.47225981545069506,TRUE
20925729,63797,24387,2615716,work,1,TRUE,1,work,1122,1086,NA,8,WALK,-4.673237773405665,TRUE
20925733,63797,24387,2615716,work,1,FALSE,1,Home,1086,1122,NA,16,WALK,-4.673483778672889,TRUE
20926009,63798,24387,2615751,shopping,1,TRUE,1,shopping,1004,1086,NA,14,SHARED2FREE,1.0360200701881288,TRUE
20926013,63798,24387,2615751,shopping,1,FALSE,1,Home,1086,1004,NA,14,SHARED2FREE,1.0388099232674988,TRUE
21554177,65713,25400,2694272,work,1,TRUE,1,work,1067,1064,NA,8,WALK,0.0448940619746869,TRUE
21553897,65713,25400,2694237,atwork,1,TRUE,1,atwork,1066,1067,NA,13,WALK,-0.8375628913999605,TRUE
21553901,65713,25400,2694237,atwork,1,FALSE,1,Work,1067,1066,NA,13,WALK,-0.8375639334751332,TRUE
21554181,65713,25400,2694272,work,1,FALSE,1,Home,1064,1067,NA,18,TNC_SINGLE,-0.12104331314606472,TRUE
21666353,66055,25593,2708294,work,1,TRUE,1,work,1067,1065,NA,6,TNC_SINGLE,0.507086902285179,TRUE
21666357,66055,25593,2708294,work,1,FALSE,1,Home,1065,1067,NA,12,WALK_LOC,0.5340915838883188,TRUE
21666633,66056,25593,2708329,shopping,1,TRUE,1,shopping,1168,1065,NA,11,WALK_LOC,0.39173087102118587,TRUE
21666637,66056,25593,2708329,shopping,1,FALSE,1,Home,1065,1168,NA,11,TNC_SINGLE,0.44294639611136727,TRUE
21666193,66056,25593,2708274,shopping,1,TRUE,1,shopping,941,1065,NA,12,SHARED2FREE,0.4726824509866926,TRUE
21666197,66056,25593,2708274,shopping,1,FALSE,1,Home,1065,941,NA,12,SHARED2FREE,0.5124015210935924,TRUE
21666417,66056,25593,2708302,eatout,1,TRUE,1,eatout,1009,1065,NA,15,WALK,-3.704816172589067,TRUE
21666421,66056,25593,2708302,eatout,1,FALSE,1,Home,1065,1009,NA,19,WALK,-3.7021409610964158,TRUE
21666945,66057,25593,2708368,univ,1,TRUE,1,univ,1067,1065,NA,7,WALK,-1.6998121636622985,TRUE
21666949,66057,25593,2708368,univ,1,FALSE,2,shopping,1066,1067,4.751104093968563,11,WALK,-1.4721130325793375,TRUE
21666950,66057,25593,2708368,univ,2,FALSE,2,Home,1065,1066,NA,11,WALK,-1.0116377532684362,TRUE
22306281,68006,26590,2788285,work,1,TRUE,1,work,1296,1080,NA,8,TNC_SHARED,-0.7168036380047454,TRUE
22306001,68006,26590,2788250,atwork,1,TRUE,1,atwork,1301,1296,NA,10,WALK,-0.6415579354141764,TRUE
22306005,68006,26590,2788250,atwork,1,FALSE,1,Work,1296,1301,NA,10,WALK,-0.6416170143932612,TRUE
22306285,68006,26590,2788285,work,1,FALSE,1,Home,1080,1296,NA,18,WALK_LOC,-0.7160382003758202,TRUE
22306609,68007,26590,2788326,work,1,TRUE,2,escort,782,1080,13.634027136854066,8,SHARED2FREE,0.340098448707653,TRUE
22306610,68007,26590,2788326,work,2,TRUE,2,work,811,782,NA,9,SHARED2FREE,0.021062005069121897,TRUE
22306613,68007,26590,2788326,work,1,FALSE,2,escort,1098,811,13.704822887170044,11,SHARED2FREE,-0.3624076680959475,TRUE
22306614,68007,26590,2788326,work,2,FALSE,2,Home,1080,1098,NA,11,SHARED2FREE,0.5979979620031112,TRUE
22306561,68007,26590,2788320,shopping,1,TRUE,1,shopping,1129,1080,NA,12,SHARED3FREE,2.2694669480643888,TRUE
22306565,68007,26590,2788320,shopping,1,FALSE,1,Home,1080,1129,NA,15,SHARED3FREE,2.2694669480643888,TRUE
23933817,72968,29002,2991727,work,1,TRUE,1,work,1083,1060,NA,7,WALK,-1.7180947508928197,TRUE
23933537,72968,29002,2991692,atwork,1,TRUE,1,atwork,1100,1083,NA,10,WALK,-0.7508591684023607,TRUE
23933541,72968,29002,2991692,atwork,1,FALSE,1,Work,1083,1100,NA,10,WALK,-0.7508591684023607,TRUE
23933705,72968,29002,2991713,othdiscr,1,TRUE,1,othdiscr,1046,1060,NA,17,WALK,-0.9653753637448164,TRUE
23933821,72968,29002,2991727,work,1,FALSE,1,Home,1060,1083,NA,17,WALK,-1.718316820032943,TRUE
23933709,72968,29002,2991713,othdiscr,1,FALSE,1,Home,1060,1046,NA,20,WALK,-0.9655194417181775,TRUE
23934081,72969,29002,2991760,univ,1,TRUE,1,univ,1067,1060,NA,17,WALK,-3.460674603541584,TRUE
23934085,72969,29002,2991760,univ,1,FALSE,2,othmaint,1067,1067,5.406645781672976,20,WALK,-1.2343257158024243,TRUE
23934086,72969,29002,2991760,univ,2,FALSE,2,Home,1060,1067,NA,20,WALK,-3.4599958552960794,TRUE
24429969,74481,29999,3053746,othdiscr,1,TRUE,1,othdiscr,1180,1061,NA,15,SHARED3FREE,0.7099105834899169,TRUE
24429973,74481,29999,3053746,othdiscr,1,FALSE,4,escort,1015,1180,16.015454600471653,15,SHARED3FREE,0.8499540452014358,TRUE
24429974,74481,29999,3053746,othdiscr,2,FALSE,4,social,1068,1015,16.881094029316557,15,SHARED3FREE,0.350401416368214,TRUE
24429975,74481,29999,3053746,othdiscr,3,FALSE,4,social,1060,1068,16.347917380036996,15,SHARED3FREE,0.6327073718775624,TRUE
24429976,74481,29999,3053746,othdiscr,4,FALSE,4,Home,1061,1060,NA,15,SHARED2FREE,1.3371357421221612,TRUE
25137577,76638,31181,3142197,work,1,TRUE,1,work,956,1078,NA,10,WALK_LOC,0.07933247491901245,TRUE
25137581,76638,31181,3142197,work,1,FALSE,2,eatout,970,956,13.833312837006272,16,WALK,0.6585143597268438,TRUE
25137582,76638,31181,3142197,work,2,FALSE,2,Home,1078,970,NA,17,TNC_SINGLE,0.22386196746399173,TRUE
25137841,76639,31181,3142230,univ,1,TRUE,1,univ,1067,1078,NA,8,WALK_LRF,-0.5485694754686311,TRUE
25137845,76639,31181,3142230,univ,1,FALSE,1,Home,1078,1067,NA,16,WALK_LRF,-0.7664602491336665,TRUE
25830497,78751,32387,3228812,social,1,TRUE,2,othmaint,974,1053,16.00482789156408,11,TNC_SINGLE,0.7239676691663466,TRUE
25830498,78751,32387,3228812,social,2,TRUE,2,social,1085,974,NA,12,SHARED3FREE,0.4080128591244189,TRUE
25830501,78751,32387,3228812,social,1,FALSE,1,Home,1053,1085,NA,15,SHARED2FREE,0.5430562757454982,TRUE
25830945,78752,32387,3228868,social,1,TRUE,1,social,1058,1053,NA,7,SHARED3FREE,2.251709084106463,TRUE
25830949,78752,32387,3228868,social,1,FALSE,1,Home,1053,1058,NA,7,SHARED3FREE,2.251016689400022,TRUE
26303857,80194,33400,3287982,othmaint,1,TRUE,1,othmaint,1067,1056,NA,5,DRIVEALONEFREE,-0.40982130028442565,TRUE
26303861,80194,33400,3287982,othmaint,1,FALSE,1,Home,1056,1067,NA,6,DRIVEALONEFREE,-0.5207900489091942,TRUE
26303945,80194,33400,3287993,work,1,TRUE,1,work,1068,1056,NA,6,DRIVEALONEFREE,-0.783685662261838,TRUE
26303833,80194,33400,3287979,othdiscr,1,TRUE,1,othdiscr,1058,1056,NA,15,WALK,-0.026653334442044534,TRUE
26303949,80194,33400,3287993,work,1,FALSE,1,Home,1056,1068,NA,15,DRIVEALONEFREE,-0.7828058645429421,TRUE
26303837,80194,33400,3287979,othdiscr,1,FALSE,1,Home,1056,1058,NA,16,WALK,-0.026653334442044534,TRUE
26303865,80194,33400,3287983,othmaint,1,TRUE,1,othmaint,1073,1056,NA,18,DRIVEALONEFREE,0.1875227503302435,TRUE
26303869,80194,33400,3287983,othmaint,1,FALSE,1,Home,1056,1073,NA,20,WALK,0.1857398434019345,TRUE
26386249,80445,33593,3298281,social,1,TRUE,1,social,994,1057,NA,11,SHARED2FREE,0.19765835815820576,TRUE
26386253,80445,33593,3298281,social,1,FALSE,2,othmaint,1052,994,11.602697916603287,15,SHARED2FREE,-0.8657243726619315,TRUE
26386254,80445,33593,3298281,social,2,FALSE,2,Home,1057,1052,NA,16,SHARED2FREE,0.3040334488542812,TRUE
26834977,81813,34590,3354372,work,1,TRUE,1,work,756,1059,NA,7,TNC_SINGLE,-0.5361166700197718,TRUE
26834981,81813,34590,3354372,work,1,FALSE,1,Home,1059,756,NA,18,WALK_LOC,-0.5285633623007104,TRUE
27548705,83989,35780,3443588,work,1,TRUE,1,work,1205,1076,NA,9,DRIVEALONEFREE,-0.42945293862839606,TRUE
27548425,83989,35780,3443553,atwork,1,TRUE,1,atwork,1296,1205,NA,13,DRIVEALONEFREE,-0.3935645764885128,TRUE
27548429,83989,35780,3443553,atwork,1,FALSE,1,Work,1205,1296,NA,13,DRIVEALONEFREE,-0.393538384582955,TRUE
27548709,83989,35780,3443588,work,1,FALSE,1,Home,1076,1205,NA,19,DRIVEALONEFREE,-0.44595774090198426,TRUE
27549033,83990,35780,3443629,work,1,TRUE,2,escort,1113,1076,10.010198353811603,8,DRIVEALONEFREE,-0.31862747411231435,TRUE
27549034,83990,35780,3443629,work,2,TRUE,2,work,689,1113,NA,8,DRIVEALONEFREE,-1.0881728564794622,TRUE
27548753,83990,35780,3443594,atwork,1,TRUE,1,atwork,688,689,NA,12,DRIVEALONEFREE,-0.02552643930201715,TRUE
27548757,83990,35780,3443594,atwork,1,FALSE,1,Work,689,688,NA,13,DRIVEALONEFREE,-0.02552643930201715,TRUE
27549037,83990,35780,3443629,work,1,FALSE,3,shopping,834,689,9.035860804997526,17,DRIVEALONEFREE,-1.0158261771668269,TRUE
27549038,83990,35780,3443629,work,2,FALSE,3,work,1077,834,13.858921530779233,17,DRIVEALONEFREE,-0.683518518187205,TRUE
27549039,83990,35780,3443629,work,3,FALSE,3,Home,1076,1077,NA,18,DRIVEALONEFREE,-0.02534473177955856,TRUE
27549297,83991,35780,3443662,school,1,TRUE,2,escort,1042,1076,13.020918351271394,8,SHARED2FREE,-0.063384765173339,TRUE
27549298,83991,35780,3443662,school,2,TRUE,2,school,1180,1042,NA,8,DRIVEALONEFREE,-0.5930574862191856,TRUE
27549249,83991,35780,3443656,othdiscr,1,TRUE,2,othdiscr,1085,1076,12.820840764057705,17,DRIVEALONEFREE,-0.33057064048403517,TRUE
27549301,83991,35780,3443662,school,1,FALSE,2,eatout,1185,1180,12.68408272586014,17,DRIVEALONEFREE,0.14278382054994934,TRUE
27549302,83991,35780,3443662,school,2,FALSE,2,Home,1076,1185,NA,17,DRIVEALONEFREE,-0.18984292127475588,TRUE
27549250,83991,35780,3443656,othdiscr,2,TRUE,2,othdiscr,1099,1085,NA,18,DRIVEALONEFREE,-0.26696149289753923,TRUE
27549253,83991,35780,3443656,othdiscr,1,FALSE,2,shopping,1006,1099,11.27653347539041,22,DRIVEALONEFREE,-0.3148442747444997,TRUE
27549254,83991,35780,3443656,othdiscr,2,FALSE,2,Home,1076,1006,NA,22,DRIVEALONEFREE,-0.0051066596536343,TRUE
28901377,88113,38434,3612672,work,1,TRUE,1,work,847,1013,NA,7,DRIVEALONEFREE,-2.2356291929361527,TRUE
28901097,88113,38434,3612637,atwork,1,TRUE,1,atwork,856,847,NA,14,WALK,-2.435425720552399,TRUE
28901101,88113,38434,3612637,atwork,1,FALSE,1,Work,847,856,NA,14,WALK,-2.435418033443318,TRUE
28901381,88113,38434,3612672,work,1,FALSE,1,Home,1013,847,NA,16,DRIVEALONEFREE,-2.338298077130868,TRUE
29401161,89637,39423,3675145,othmaint,1,TRUE,1,othmaint,1067,1017,NA,8,BIKE,-1.1862958734870312,TRUE
29401165,89637,39423,3675145,othmaint,1,FALSE,1,Home,1017,1067,NA,11,BIKE,-1.1862819339298563,TRUE
29401201,89637,39423,3675150,shopping,1,TRUE,2,eatout,1204,1017,11.541513933325387,11,SHARED2FREE,-0.005400305948327502,TRUE
29401202,89637,39423,3675150,shopping,2,TRUE,2,shopping,1246,1204,NA,11,SHARED2FREE,-0.41259559109424704,TRUE
29401205,89637,39423,3675150,shopping,1,FALSE,4,escort,1229,1246,11.143428759177016,19,SHARED2FREE,0.103550160552179,TRUE
29401206,89637,39423,3675150,shopping,2,FALSE,4,shopping,1139,1229,12.24187050580962,19,SHARED2FREE,-0.6087049338083007,TRUE
29401207,89637,39423,3675150,shopping,3,FALSE,4,shopping,1282,1139,14.461809169099405,19,SHARED2FREE,0.22383267970071966,TRUE
29401208,89637,39423,3675150,shopping,4,FALSE,4,Home,1017,1282,NA,19,SHARED2FREE,-0.24287531031588316,TRUE
32345377,98613,45531,4043172,work,1,TRUE,1,work,1142,1094,NA,8,WALK_LOC,-1.5307643203111092,TRUE
32345381,98613,45531,4043172,work,1,FALSE,2,work,636,1142,9.9845941916149,17,WALK_LOC,-2.028503315532605,TRUE
32345382,98613,45531,4043172,work,2,FALSE,2,Home,1094,636,NA,18,WALK_LRF,-1.7185399632622738,TRUE
32345657,98614,45531,4043207,shopping,1,TRUE,1,shopping,1009,1094,NA,13,WALK,-0.9119838083471674,TRUE
32345661,98614,45531,4043207,shopping,1,FALSE,1,Home,1094,1009,NA,14,WALK,-0.911983548826226,TRUE
32345985,98615,45531,4043248,shopping,1,TRUE,1,shopping,1005,1094,NA,12,WALK,-0.5049695654919197,TRUE
32345989,98615,45531,4043248,shopping,1,FALSE,2,shopping,1092,1005,9.994225203164802,12,WALK,-0.3710473984788595,TRUE
32345990,98615,45531,4043248,shopping,2,FALSE,2,Home,1094,1092,NA,13,WALK,-0.16003197822918772,TRUE
32958409,100482,46536,4119801,work,1,TRUE,1,work,994,1117,NA,8,WALK,-2.793232011906669,TRUE
32958281,100482,46536,4119785,atwork,1,TRUE,2,eatout,1209,994,20.970166334698536,11,SHARED2FREE,1.7966656310026614,TRUE
32958282,100482,46536,4119785,atwork,2,TRUE,2,atwork,1067,1209,NA,11,SHARED2FREE,0.964024501534873,TRUE
32958285,100482,46536,4119785,atwork,1,FALSE,1,Work,994,1067,NA,13,SHARED2FREE,0.9606170196817747,TRUE
32958413,100482,46536,4119801,work,1,FALSE,1,Home,1117,994,NA,17,WALK,-2.793204573610392,TRUE
32958673,100483,46536,4119834,school,1,TRUE,1,school,622,1117,NA,8,WALK_LOC,-2.007802349014309,TRUE
32958677,100483,46536,4119834,school,1,FALSE,1,Home,1117,622,NA,14,WALK_LRF,-2.0107314127563582,TRUE
33095841,100901,46729,4136980,work,1,TRUE,1,work,1282,1133,NA,7,TNC_SINGLE,-0.09825115800220646,TRUE
33095845,100901,46729,4136980,work,1,FALSE,1,Home,1133,1282,NA,16,WALK_LRF,-0.09368674381637325,TRUE
33759385,102924,47710,4219923,work,1,TRUE,1,work,1067,1095,NA,5,BIKE,-1.9884997831819173,TRUE
33759389,102924,47710,4219923,work,1,FALSE,2,work,1052,1067,9.960352788984537,17,BIKE,-1.680272283935069,TRUE
33759390,102924,47710,4219923,work,2,FALSE,2,Home,1095,1052,NA,21,BIKE,-1.0651565134209513,TRUE
33759625,102925,47710,4219953,othmaint,1,TRUE,3,othmaint,1069,1095,17.456318413371303,10,SHARED2FREE,0.9081387792233774,TRUE
33759626,102925,47710,4219953,othmaint,2,TRUE,3,othdiscr,1069,1069,17.307581841712807,10,SHARED2FREE,1.2351065951500775,TRUE
33759627,102925,47710,4219953,othmaint,3,TRUE,3,othmaint,1068,1069,NA,11,SHARED2FREE,0.9575463694930764,TRUE
33759629,102925,47710,4219953,othmaint,1,FALSE,1,Home,1095,1068,NA,14,SHARED2FREE,0.6370534181582078,TRUE
